#OTUID	taxonomy	USEARCH	SINTAX	UTAX
OTU12796	GS|0.0|None;No hit	No hit	No hit	No hit
OTU12797	GS|82.6|EF457380_S000834805;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;	k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;	No hit	No hit
OTU12799	SS|1.0000|EF457305_S000834730;k:Bacteria	k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp17,g:Gp17;	k:Bacteria	No hit
OTU12800	SS|0.9200|AM162406_S000650674;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Zavarzinella;	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	No hit
OTU12802	SS|0.8600|AB266750_S000804268;k:Bacteria,p:"Verrucomicrobia",c:Opitutae,o:Puniceicoccales,f:Puniceicoccaceae	k:Bacteria,p:"Verrucomicrobia",c:Opitutae,o:Puniceicoccales,f:Puniceicoccaceae,g:Coraliomargarita;	k:Bacteria,p:"Verrucomicrobia",c:Opitutae,o:Puniceicoccales,f:Puniceicoccaceae	No hit
OTU12804	SS|1.0000|AB517714_S002235745;k:Bacteria,p:"Bacteroidetes"	k:Bacteria,p:"Bacteroidetes",c:Flavobacteriia,o:"Flavobacteriales",f:Cryomorphaceae,g:Salinirepens;	k:Bacteria,p:"Bacteroidetes"	No hit
OTU12806	SS|0.8500|AF082791_S000428568;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria	k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Caulobacterales,f:Hyphomonadaceae	k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria	No hit
OTU12807	SS|0.8800|AB192292_S000650534;k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae	k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Terrimonas;	k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae	No hit
OTU12808	SS|1.0000|EF457389_S000834814;k:Bacteria	k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp17,g:Gp17;	k:Bacteria	No hit
OTU12809	SS|0.9700|CP002292_S002221741;k:Bacteria,p:"Proteobacteria"	k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae,g:Rhodomicrobium;	k:Bacteria,p:"Proteobacteria"	No hit
OTU12810	SS|0.9000|AJ784892_S000539621;k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales"	k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:"Saprospiraceae",g:Haliscomenobacter;	k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales"	No hit
OTU12811	SS|0.8500|AB062751_S000022588;k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales	k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:"Haliangiaceae",g:Haliangium;	k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales	No hit
OTU12813	SS|1.0000|U51864_S000529207;k:Bacteria	k:Bacteria,p:"Verrucomicrobia",c:Spartobacteria,g:Spartobacteria_genera_incertae_sedis;	k:Bacteria	No hit
OTU12814	SS|1.0000|AF523981_S000431345;k:Bacteria	k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp23,g:Gp23;	k:Bacteria	No hit
OTU12815	GS|81.0|HE573746_S003257707;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Silanimonas;	k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Silanimonas;	No hit	No hit
OTU12816	SS|0.9900|AY359283_S000408383;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Legionellales,f:Coxiellaceae,g:Aquicella	k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Legionellales,f:Coxiellaceae,g:Aquicella;	k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Legionellales,f:Coxiellaceae,g:Aquicella	No hit
OTU12818	GS|80.3|KP308750_U010303689;k:Archaea,p:Pacearchaeota,g:Pacearchaeota_Incertae_Sedis_AR13;	k:Archaea,p:Pacearchaeota,g:Pacearchaeota_Incertae_Sedis_AR13;	No hit	No hit
OTU12820	SS|0.8800|AB847449_S004125734;k:Bacteria,p:"Proteobacteria"	k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales	k:Bacteria,p:"Proteobacteria"	No hit
OTU12822	SS|1.0000|Z95719_S000017997;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6	k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6;	k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6	No hit
OTU12824	SS|1.0000|AJ233944_S000539321;k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales	k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:Kofleriaceae,g:Kofleria;	k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales	No hit
OTU12825	SS|0.9800|X93479_S000006644;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria	k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Chromatiales,f:Ectothiorhodospiraceae,g:Ectothiorhodospira;	k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria	No hit
OTU12826	SS|1.0000|AF050560_S000336789;k:Bacteria	k:Bacteria,p:"Verrucomicrobia",c:Subdivision5,g:Subdivision5_genera_incertae_sedis;	k:Bacteria	No hit
OTU12827	SS|1.0000|HQ436504_S002339684;k:Bacteria	k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae,g:Dongia;	k:Bacteria	No hit
OTU12828	SS|0.9300|AM901294_S001187331;k:Bacteria,p:"Proteobacteria"	k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae,g:Phaeospirillum;	k:Bacteria,p:"Proteobacteria"	No hit
OTU12830	SS|0.9100|X56305_S000006614;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Gemmata;	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	No hit
OTU12832	GS|97.2|FJ594057_S001293204;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:Agaricicola;	k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:Agaricicola;	k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:Agaricicola	No hit
OTU12833	SS|1.0000|GU129926_S001746046;k:Bacteria,p:"Verrucomicrobia",c:Spartobacteria,g:Terrimicrobium	k:Bacteria,p:"Verrucomicrobia",c:Spartobacteria,g:Terrimicrobium;	k:Bacteria,p:"Verrucomicrobia",c:Spartobacteria,g:Terrimicrobium	No hit
OTU12834	SS|0.8900|JQ733906_S003291140;k:Bacteria,p:"Chloroflexi",c:Caldilineae,o:Caldilineales,f:Caldilineaceae	k:Bacteria,p:"Chloroflexi",c:Caldilineae,o:Caldilineales,f:Caldilineaceae,g:Litorilinea;	k:Bacteria,p:"Chloroflexi",c:Caldilineae,o:Caldilineales,f:Caldilineaceae	No hit
OTU12835	SS|1.0000|JQ292916_S002966786;k:Bacteria	k:Bacteria,p:"Chloroflexi",c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae	k:Bacteria	No hit
OTU12836	SS|0.9000|AJ390438_S000129750;k:Bacteria,p:BRC1,g:BRC1_genera_incertae_sedis	k:Bacteria,p:BRC1,g:BRC1_genera_incertae_sedis;	k:Bacteria,p:BRC1,g:BRC1_genera_incertae_sedis	No hit
OTU12838	SS|0.9800|AF064460_S000004663;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria	k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas;	k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria	No hit
OTU12839	SS|0.8500|AJ233944_S000539321;k:Bacteria,p:"Proteobacteria"	k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:Kofleriaceae,g:Kofleria;	k:Bacteria,p:"Proteobacteria"	No hit
OTU12841	SS|1.0000|EF457461_S000834886;k:Bacteria	k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp13,g:Gp13;	k:Bacteria	No hit
OTU12842	SS|1.0000|FJ948169_S001418440;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria	k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Hephaestia;	k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria	No hit
OTU12844	SS|0.8700|KC867694_S003811167;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Thermogutta	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Thermogutta;	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Thermogutta	No hit
OTU12845	SS|0.9700|EF457331_S000834756;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3	k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;	k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3	No hit
OTU12846	GS|0.0|None;No hit	No hit	No hit	No hit
OTU12847	GS|77.1|AY193186_S000401337;k:Bacteria,p:Parcubacteria,g:Parcubacteria_genera_incertae_sedis;	k:Bacteria,p:Parcubacteria,g:Parcubacteria_genera_incertae_sedis;	No hit	No hit
OTU12849	GSL|77.1|AJ420008_S000366397;k:Bacteria,p:Firmicutes	k:Bacteria,p:Firmicutes	No hit	No hit
OTU12850	GS|74.5|AY193135_S000401286;k:Bacteria,p:Microgenomates,g:Microgenomates_genera_incertae_sedis;	k:Bacteria,p:Microgenomates,g:Microgenomates_genera_incertae_sedis;	No hit	No hit
OTU12851	GS|83.1|AY193186_S000401337;k:Bacteria,p:Parcubacteria,g:Parcubacteria_genera_incertae_sedis;	k:Bacteria,p:Parcubacteria,g:Parcubacteria_genera_incertae_sedis;	No hit	No hit
OTU12852	GS|70.7|D38623_S000413795;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rickettsiales,f:Rickettsiaceae,g:Orientia;	k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rickettsiales,f:Rickettsiaceae,g:Orientia;	No hit	No hit
OTU12853	GS|0.0|None;No hit	No hit	No hit	No hit
OTU12856	SS|1.0000|AY555791_S000486069;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp2,g:Gp2	k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp2,g:Gp2;	k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp2,g:Gp2	No hit
OTU12857	SS|1.0000|X56305_S000006614;k:Bacteria	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Gemmata;	k:Bacteria	No hit
OTU12859	GS|97.2|AF137029_S000470279;k:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Dyadobacter;	k:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Dyadobacter;	k:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Dyadobacter	No hit
OTU12860	SS|0.8100|DQ309072_S000626774;k:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Paenibacillaceae_1,g:Paenibacillus	k:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Paenibacillaceae_1,g:Paenibacillus;	k:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Paenibacillaceae_1,g:Paenibacillus	No hit
OTU12861	SS|1.0000|D25311_S000413603;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales	k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae,g:Rhodoplanes;	k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales	No hit
OTU12862	SS|1.0000|AY193185_S000401336;k:Bacteria,p:Parcubacteria,g:Parcubacteria_genera_incertae_sedis	k:Bacteria,p:Parcubacteria,g:Parcubacteria_genera_incertae_sedis;	k:Bacteria,p:Parcubacteria,g:Parcubacteria_genera_incertae_sedis	No hit
OTU12863	SS|1.0000|AY434018_S000419758;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6	k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6;	k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6	No hit
OTU12864	SS|1.0000|AY193186_S000401337;k:Bacteria,p:Parcubacteria,g:Parcubacteria_genera_incertae_sedis	k:Bacteria,p:Parcubacteria,g:Parcubacteria_genera_incertae_sedis;	k:Bacteria,p:Parcubacteria,g:Parcubacteria_genera_incertae_sedis	No hit
OTU12865	SS|0.9700|FJ157976_S001793551;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales	k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales	k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales	No hit
OTU12866	SS|1.0000|X62911_S000013732;k:Bacteria	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Planctopirus;	k:Bacteria	No hit
OTU12867	SS|0.8900|AM162406_S000650674;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Zavarzinella;	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	No hit
OTU12869	GS|0.0|None;No hit	No hit	No hit	No hit
OTU12870	SS|1.0000|AF093427_S000543676;k:Bacteria,p:"Chloroflexi",c:Chloroflexia,o:"Chloroflexales",f:Oscillochloridaceae,g:Oscillochloris	k:Bacteria,p:"Chloroflexi",c:Chloroflexia,o:"Chloroflexales",f:Oscillochloridaceae,g:Oscillochloris;	k:Bacteria,p:"Chloroflexi",c:Chloroflexia,o:"Chloroflexales",f:Oscillochloridaceae,g:Oscillochloris	No hit
OTU12871	GS|75.5|AY193134_S000401285;k:Bacteria,p:Microgenomates,g:Microgenomates_genera_incertae_sedis;	k:Bacteria,p:Microgenomates,g:Microgenomates_genera_incertae_sedis;	No hit	No hit
OTU12872	SS|0.9600|AB360343_S001014081;k:Bacteria,p:"Actinobacteria",c:Actinobacteria	k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Acidimicrobiales,f:Acidimicrobiaceae,g:Ilumatobacter;	k:Bacteria,p:"Actinobacteria",c:Actinobacteria	No hit
OTU12873	SS|1.0000|EF457428_S000834853;k:Bacteria	k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp15,g:Gp15;	k:Bacteria	No hit
OTU12876	SS|1.0000|AJ879453_S000592059;k:Bacteria,p:Cyanobacteria/Chloroplast,c:Chloroplast,f:Chloroplast,g:Streptophyta	k:Bacteria,p:Cyanobacteria/Chloroplast,c:Chloroplast,f:Chloroplast,g:Streptophyta;	k:Bacteria,p:Cyanobacteria/Chloroplast,c:Chloroplast,f:Chloroplast,g:Streptophyta	No hit
OTU12878	SS|0.9300|EF612765_S000871873;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria	k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae,g:Novispirillum;	k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria	No hit
OTU12879	SS|0.9400|AM162406_S000650674;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Zavarzinella;	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	No hit
OTU12881	SS|0.9700|X56305_S000006614;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Gemmata;	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	No hit
OTU12882	SS|0.9800|AB538964_S001792999;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria	k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Methylococcales,f:Methylococcaceae,g:Methylomonas;	k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria	No hit
OTU12883	SS|0.9900|AF302795_S000390990;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria	k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas;	k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria	No hit
OTU12884	SS|1.0000|DQ256728_S000620618;k:Bacteria,p:"Proteobacteria",c:Betaproteobacteria	k:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Burkholderiales,f:Burkholderiaceae,g:Chitinimonas;	k:Bacteria,p:"Proteobacteria",c:Betaproteobacteria	No hit
OTU12885	SS|1.0000|AJ292685_S000019750;k:Bacteria	k:Bacteria,p:candidate_division_WPS-1,g:WPS-1_genera_incertae_sedis;	k:Bacteria	No hit
OTU12886	GS|0.0|None;No hit	No hit	No hit	No hit
OTU12887	SS|1.0000|AB576167_S002236189;k:Bacteria	k:Bacteria,p:"Chloroflexi",c:Ardenticatenia,o:Ardenticatenales,f:Ardenticatenaceae,g:Ardenticatena;	k:Bacteria	No hit
OTU12888	SS|0.9700|X56305_S000006614;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Gemmata;	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	No hit
OTU12889	SS|0.9600|AJ277897_S000138146;k:Bacteria,p:"Proteobacteria"	k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria	k:Bacteria,p:"Proteobacteria"	No hit
OTU12890	SS|1.0000|X56305_S000006614;k:Bacteria	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Gemmata;	k:Bacteria	No hit
OTU12891	SS|0.9900|JQ666155_S003312918;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria	k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Gammaproteobacteria_incertae_sedis,g:Gallaecimonas;	k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria	No hit
OTU12893	SS|0.8500|AM162406_S000650674;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Zavarzinella;	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	No hit
OTU12896	SS|0.9800|EF605262_S000995323;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria	k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Sinobacteraceae,g:Steroidobacter;	k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria	No hit
OTU12897	SS|0.9500|X56305_S000006614;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Gemmata;	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	No hit
OTU12899	GS|75.1|FJ624399_S001351089;k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:"Rhodothermaceae",g:Rhodothermus;	k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:"Rhodothermaceae",g:Rhodothermus;	No hit	No hit
OTU12900	SS|0.9600|HQ540311_S002409687;k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria	k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:Sandaracinaceae,g:Sandaracinus;	k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria	No hit
OTU12901	SS|0.8300|AF177275_S000388671;k:Bacteria,p:"Chlamydiae",c:Chlamydiia,o:Chlamydiales,f:Parachlamydiaceae	k:Bacteria,p:"Chlamydiae",c:Chlamydiia,o:Chlamydiales,f:Parachlamydiaceae,g:Neochlamydia;	k:Bacteria,p:"Chlamydiae",c:Chlamydiia,o:Chlamydiales,f:Parachlamydiaceae	No hit
OTU12902	SS|1.0000|AP007232_S000609085;k:Bacteria,p:Cyanobacteria/Chloroplast,c:Chloroplast,f:Chloroplast,g:Streptophyta	k:Bacteria,p:Cyanobacteria/Chloroplast,c:Chloroplast,f:Chloroplast,g:Streptophyta;	k:Bacteria,p:Cyanobacteria/Chloroplast,c:Chloroplast,f:Chloroplast,g:Streptophyta	No hit
OTU12903	GS|97.2|AY326564_S000139343;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp1,g:Gp1;	k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp1,g:Gp1;	k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp1,g:Gp1	No hit
OTU12905	SS|1.0000|AF002671_S000386891;k:Bacteria	k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Syntrophobacterales,f:Syntrophaceae,g:Desulfobacca;	k:Bacteria	No hit
OTU12906	GS|0.0|None;No hit	No hit	No hit	No hit
OTU12909	SS|0.9000|AF126282_S000387293;k:Bacteria,p:"Proteobacteria"	k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Syntrophobacterales,f:Syntrophaceae,g:Smithella;	k:Bacteria,p:"Proteobacteria"	No hit
OTU12910	GS|81.0|AB015542_S000541975;k:Bacteria,p:SR1,g:SR1_genera_incertae_sedis;	k:Bacteria,p:SR1,g:SR1_genera_incertae_sedis;	No hit	No hit
OTU12911	GS|0.0|None;No hit	No hit	No hit	No hit
OTU12912	SS|0.9800|AF039293_S000427981;k:Bacteria,p:"Chloroflexi",c:Chloroflexia,o:"Herpetosiphonales",f:"Herpetosiphonaceae",g:Herpetosiphon	k:Bacteria,p:"Chloroflexi",c:Chloroflexia,o:"Herpetosiphonales",f:"Herpetosiphonaceae",g:Herpetosiphon;	k:Bacteria,p:"Chloroflexi",c:Chloroflexia,o:"Herpetosiphonales",f:"Herpetosiphonaceae",g:Herpetosiphon	No hit
OTU12913	SS|1.0000|D32224_S000469010;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Methylobacteriaceae,g:Methylobacterium	k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Methylobacteriaceae,g:Methylobacterium;	k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Methylobacteriaceae,g:Methylobacterium	No hit
OTU12916	SS|0.9300|JN175334_S002916778;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria	k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Chromatiales,f:Halothiobacillaceae,g:Halothiobacillus;	k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria	No hit
OTU12917	SS|0.8000|HQ436504_S002339684;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria	k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae,g:Dongia;	k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria	No hit
OTU12918	GS|0.0|None;No hit	No hit	No hit	No hit
OTU12919	SS|0.9900|AF138736_S000387932;k:Bacteria,p:Firmicutes	k:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Thermoactinomycetaceae_1,g:Laceyella;	k:Bacteria,p:Firmicutes	No hit
OTU12920	SS|1.0000|HE996968_S003722331;k:Bacteria	k:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Sporolactobacillaceae,g:Sporolactobacillaceae_incertae_sedis;	k:Bacteria	No hit
OTU12921	GS|0.0|None;No hit	No hit	No hit	No hit
OTU12922	SS|1.0000|AJ310394_S000351461;k:Bacteria,p:"Proteobacteria",c:Betaproteobacteria	k:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,g:Collimonas;	k:Bacteria,p:"Proteobacteria",c:Betaproteobacteria	No hit
OTU12923	GS|97.6|JQ346802_S003290742;k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Cryptosporangiaceae,g:Jatrophihabitans;	k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Cryptosporangiaceae,g:Jatrophihabitans;	k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Cryptosporangiaceae,g:Jatrophihabitans	No hit
OTU12924	SS|0.8900|X56305_S000006614;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Gemmata;	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	No hit
OTU12927	SS|1.0000|EF081294_S000770171;k:Bacteria	k:Bacteria,p:Nitrospirae,c:"Nitrospira",o:"Nitrospirales",f:"Nitrospiraceae",g:Thermodesulfovibrio;	k:Bacteria	No hit
OTU12928	SS|0.9600|KF767690_S003925166;k:Bacteria,p:"Proteobacteria"	k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:Myxococcaceae,g:Aggregicoccus;	k:Bacteria,p:"Proteobacteria"	No hit
OTU12929	SS|0.8900|KC867694_S003811167;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Thermogutta;	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	No hit
